usage_id,customer_id,date,gb_used,app_most_used,is_roaming,download_speed,upload_speed,data_pack_type
388,4699,2024-03-05,0.93,WhatsApp,False,17.79,15.56,Booster
389,4003,2024-01-02,2.89,YouTube,False,43.14,10.37,Unlimited
390,2801,2024-02-18,0.27,YouTube,False,25.34,12.81,Unlimited
391,4264,2024-03-09,1.53,WhatsApp,False,26.81,15.93,Unlimited
392,223,2024-02-03,2.3,Facebook,True,24.04,6.07,Unlimited
393,4565,2024-01-04,3.71,Netflix,False,14.91,6.54,Unlimited
394,4374,2024-03-31,0.32,Netflix,False,34.8,17.79,Booster
395,2238,2024-02-08,3.93,WhatsApp,False,4.26,5.35,Booster
396,2579,2024-02-18,1.09,Netflix,True,15.51,13.92,Unlimited
397,1779,2024-01-03,3.82,Facebook,False,33.75,18.46,Daily
398,621,2024-01-26,3.16,WhatsApp,False,3.6,19.09,Daily
399,1214,2024-02-10,1.76,YouTube,False,3.23,6.76,Booster
400,4055,2024-03-05,3.65,YouTube,False,19.89,19.05,Unlimited
401,4314,2024-01-16,1.26,Instagram,False,14.06,3.62,Booster
402,4264,2024-02-27,1.18,YouTube,False,35.65,5.61,Daily
403,2828,2024-02-04,0.4,Netflix,False,38.29,8.63,Daily
404,2241,2024-03-23,2.03,Facebook,False,3.74,15.43,Daily
405,1363,2024-01-16,0.58,Facebook,True,22.95,2.7,Unlimited
406,2839,2024-02-02,2.16,Instagram,False,47.27,5.23,Unlimited
407,2503,2024-01-31,0.15,Netflix,False,17.02,10.06,Booster
408,2241,2024-01-22,0.86,WhatsApp,False,11.45,2.42,Unlimited
409,93,2024-03-01,4.67,Instagram,False,27.02,7.7,Booster
410,1239,2024-03-24,4.0,Netflix,False,23.64,12.68,Unlimited
411,4609,2024-03-04,1.26,WhatsApp,False,12.54,15.68,Daily
412,3471,2024-03-10,3.62,YouTube,False,12.88,10.52,Daily
413,3236,2024-02-04,3.38,YouTube,False,34.96,9.52,Daily
414,4202,2024-02-08,0.97,WhatsApp,False,17.5,7.3,Unlimited
415,2765,2024-01-03,1.92,Instagram,False,49.33,8.0,Daily
416,3605,2024-01-13,4.58,WhatsApp,False,15.91,11.26,Unlimited
417,2836,2024-01-14,3.72,Netflix,False,28.3,8.53,Booster
418,3902,2024-02-10,3.83,WhatsApp,False,5.51,7.03,Unlimited
419,3235,2024-01-08,2.86,Netflix,False,27.86,12.84,Daily
420,3629,2024-01-19,3.36,Netflix,False,24.11,19.94,Unlimited
421,1769,2024-01-14,2.59,YouTube,False,18.77,6.57,Unlimited
422,3510,2024-03-15,3.73,Netflix,False,22.62,3.28,Unlimited
423,2902,2024-02-19,3.69,Facebook,False,10.57,3.8,Booster
424,1542,2024-03-01,0.25,YouTube,False,41.37,12.53,Daily
425,2092,2024-02-05,3.2,YouTube,False,46.25,11.58,Unlimited
426,2651,2024-03-07,3.19,WhatsApp,False,42.2,3.03,Booster
427,1732,2024-03-29,0.43,Netflix,False,40.63,8.79,Daily
428,92,2024-03-17,2.11,WhatsApp,False,28.32,17.23,Unlimited
429,4855,2024-03-20,4.5,Netflix,False,18.02,10.08,Daily
430,731,2024-02-14,4.77,YouTube,False,10.25,15.85,Daily
431,4433,2024-03-31,3.93,Facebook,False,41.35,1.88,Booster
432,3815,2024-03-14,0.84,YouTube,False,4.09,10.34,Daily
433,700,2024-03-22,1.94,Instagram,False,10.69,16.66,Unlimited
434,3015,2024-03-12,0.99,WhatsApp,False,21.28,12.44,Unlimited
435,2312,2024-01-07,3.3,Facebook,False,11.34,3.17,Booster
436,2017,2024-01-22,3.89,WhatsApp,False,29.98,17.81,Daily
437,3491,2024-01-09,4.43,Netflix,False,36.76,4.52,Unlimited
438,978,2024-02-29,4.32,WhatsApp,False,45.64,14.53,Unlimited
439,4211,2024-02-11,0.59,YouTube,False,12.1,2.38,Daily
440,1259,2024-02-28,0.72,YouTube,False,15.42,11.23,Unlimited
441,3856,2024-02-09,4.56,WhatsApp,False,36.4,6.71,Booster
442,1298,2024-01-29,4.23,Netflix,False,12.42,19.55,Daily
443,1979,2024-02-24,2.36,Netflix,False,20.42,18.09,Booster
444,4130,2024-03-04,2.21,Facebook,False,38.17,9.37,Daily
445,1733,2024-02-11,2.81,YouTube,True,20.04,17.22,Daily
446,2943,2024-01-29,3.02,WhatsApp,False,9.02,5.55,Unlimited
447,2510,2024-01-21,1.35,Facebook,False,14.93,10.89,Booster
448,449,2024-03-03,2.08,Instagram,False,5.88,16.75,Daily
449,1238,2024-03-03,3.14,Facebook,True,34.36,14.01,Booster
450,4501,2024-03-30,1.11,Instagram,False,4.2,9.53,Unlimited
451,333,2024-02-07,4.99,Instagram,False,29.55,11.17,Daily
452,4324,2024-03-19,1.49,Facebook,False,47.6,6.52,Booster
453,166,2024-03-06,2.81,YouTube,False,43.27,11.71,Daily
454,4681,2024-01-12,2.82,Facebook,False,5.5,3.58,Unlimited
455,4833,2024-02-02,2.31,Facebook,False,36.3,15.38,Booster
456,4694,2024-03-19,1.28,YouTube,False,35.12,19.9,Daily
457,4689,2024-01-01,2.87,YouTube,False,16.32,1.99,Daily
458,4028,2024-03-08,0.55,YouTube,False,7.25,16.06,Unlimited
459,2775,2024-01-28,2.0,YouTube,False,43.0,16.96,Unlimited
460,1700,2024-03-02,1.2,YouTube,False,28.61,1.64,Daily
461,1414,2024-03-18,0.71,YouTube,False,35.52,12.11,Unlimited
462,1447,2024-02-28,4.63,Facebook,False,23.97,17.96,Unlimited
463,3483,2024-02-18,3.53,WhatsApp,False,12.67,11.79,Booster
464,4745,2024-02-14,0.93,WhatsApp,False,14.5,12.18,Unlimited
465,1688,2024-03-16,4.75,WhatsApp,False,27.67,19.91,Unlimited
466,447,2024-01-06,1.16,Facebook,False,13.26,18.06,Booster
467,3475,2024-01-20,1.25,YouTube,False,21.14,13.06,Unlimited
468,97,2024-03-25,0.75,Instagram,False,5.57,10.77,Unlimited
469,2427,2024-01-16,3.67,YouTube,False,49.78,4.65,Unlimited
470,2718,2024-01-12,2.9,Netflix,False,31.6,17.04,Daily
471,3258,2024-02-21,0.39,YouTube,False,9.01,6.43,Booster
472,4727,2024-01-20,0.22,WhatsApp,True,8.25,1.12,Daily
473,503,2024-02-27,2.71,YouTube,False,25.2,2.06,Booster
474,4384,2024-02-14,3.29,YouTube,True,3.19,4.74,Unlimited
475,4465,2024-01-02,4.13,Netflix,False,21.78,16.46,Unlimited
476,65,2024-02-03,2.44,Instagram,False,47.36,19.52,Daily
477,4258,2024-01-26,3.41,Instagram,False,41.52,14.62,Booster
478,662,2024-02-02,3.69,WhatsApp,False,46.64,4.16,Booster
479,3490,2024-02-11,3.1,Instagram,False,7.33,17.44,Booster
480,481,2024-03-05,1.83,WhatsApp,False,19.8,16.39,Daily
481,4663,2024-01-08,0.75,Facebook,False,28.64,17.13,Daily
482,3262,2024-03-05,3.27,Netflix,False,36.57,4.44,Daily
483,406,2024-01-10,3.87,YouTube,False,20.84,10.81,Unlimited
484,4861,2024-02-01,1.03,Netflix,True,17.31,12.9,Daily
485,3561,2024-02-20,2.52,Instagram,False,16.64,13.88,Booster
486,3384,2024-02-26,2.05,YouTube,False,39.89,14.01,Booster
487,3668,2024-02-09,1.11,Netflix,False,20.33,1.25,Booster
488,4962,2024-03-06,1.3,Netflix,False,2.78,19.24,Daily
489,1118,2024-01-31,1.26,WhatsApp,False,38.97,12.01,Daily
490,2438,2024-03-03,2.15,Facebook,True,9.74,4.69,Unlimited
491,3483,2024-03-08,2.01,Netflix,False,32.15,15.56,Booster
492,3710,2024-02-25,2.82,YouTube,False,3.41,2.03,Booster
493,3441,2024-01-12,0.56,Facebook,False,20.58,4.14,Booster
494,742,2024-01-31,2.95,Facebook,False,23.88,8.54,Daily
495,3240,2024-01-23,0.21,YouTube,False,48.71,11.7,Unlimited
496,2922,2024-02-02,1.36,Facebook,False,6.23,8.94,Unlimited
497,1832,2024-01-08,2.56,Instagram,False,38.07,6.77,Unlimited
498,4139,2024-03-02,3.47,Facebook,False,48.31,15.0,Booster
499,911,2024-03-20,3.88,WhatsApp,False,15.29,1.13,Daily
500,4013,2024-01-15,0.27,Facebook,False,12.83,13.89,Unlimited
501,4703,2024-02-10,2.73,Netflix,False,47.7,19.05,Booster
502,1419,2024-02-21,1.84,Facebook,False,25.5,3.86,Daily
503,4815,2024-01-26,3.51,WhatsApp,False,41.48,17.26,Unlimited
504,4310,2024-03-18,1.49,WhatsApp,False,40.14,4.52,Booster
505,4039,2024-01-12,3.74,Facebook,False,17.65,9.0,Unlimited
506,3640,2024-01-27,3.05,Instagram,False,11.0,19.53,Unlimited
507,3446,2024-03-08,3.97,Facebook,False,35.74,15.95,Daily
508,132,2024-01-30,4.92,YouTube,False,26.06,7.83,Unlimited
509,2057,2024-01-04,4.55,WhatsApp,False,25.54,7.64,Daily
510,153,2024-02-23,3.01,Facebook,False,28.22,7.12,Unlimited
511,2479,2024-02-03,4.48,Instagram,False,3.23,7.89,Unlimited
512,483,2024-03-08,0.85,Instagram,False,2.24,19.54,Daily
513,305,2024-03-24,0.31,Instagram,False,17.08,7.47,Daily
514,2520,2024-02-25,2.71,Netflix,False,17.54,9.46,Booster
515,993,2024-01-18,4.87,Netflix,False,36.5,5.03,Unlimited
516,2238,2024-02-16,3.58,Netflix,True,17.63,13.14,Unlimited
517,2560,2024-03-12,1.6,YouTube,True,19.26,16.82,Booster
518,4439,2024-02-29,3.38,YouTube,False,28.38,6.43,Daily
519,715,2024-02-28,0.3,Facebook,False,30.4,5.04,Booster
520,1710,2024-01-02,2.41,Netflix,False,18.0,9.58,Daily
521,1058,2024-03-13,1.26,Netflix,False,28.79,14.01,Booster
522,471,2024-01-16,0.34,YouTube,False,31.66,8.73,Daily
523,3466,2024-03-26,1.32,Instagram,False,14.54,3.81,Unlimited
524,741,2024-02-27,3.64,Instagram,False,13.32,4.43,Unlimited
525,3567,2024-01-12,2.8,WhatsApp,False,44.74,6.46,Daily
526,513,2024-01-05,0.21,Facebook,False,33.08,16.86,Daily
527,3394,2024-02-08,2.11,Facebook,False,16.93,10.67,Booster
528,3286,2024-01-15,3.79,Netflix,False,28.44,12.17,Booster
529,3838,2024-03-12,4.78,YouTube,False,35.96,4.82,Unlimited
530,2193,2024-03-28,4.38,Facebook,False,3.09,13.44,Booster
531,4655,2024-01-19,0.11,Instagram,False,46.15,16.94,Booster
532,4888,2024-03-22,1.17,YouTube,False,36.43,4.8,Booster
533,360,2024-03-25,1.12,Netflix,False,20.83,2.11,Unlimited
534,285,2024-02-18,2.12,Netflix,False,46.75,13.62,Booster
535,3317,2024-02-08,3.26,Facebook,False,4.68,16.5,Unlimited
536,3278,2024-03-18,0.85,Facebook,False,38.2,14.0,Booster
537,2632,2024-01-15,4.59,WhatsApp,False,27.26,9.14,Unlimited
538,1758,2024-02-24,3.91,Facebook,False,33.91,13.42,Booster
539,2775,2024-03-07,2.15,Facebook,False,24.63,19.94,Daily
540,1523,2024-02-25,2.96,Instagram,False,9.07,12.85,Booster
541,1246,2024-02-14,2.75,Instagram,False,14.52,11.03,Booster
542,1413,2024-03-15,2.95,YouTube,False,24.23,11.26,Daily
543,4839,2024-02-26,4.31,Facebook,False,46.1,9.91,Booster
544,1417,2024-03-07,1.08,Facebook,False,5.28,14.07,Daily
545,358,2024-01-06,3.45,Netflix,False,7.03,17.05,Daily
546,3466,2024-03-10,0.62,Instagram,False,9.33,14.7,Booster
547,4136,2024-01-31,2.35,Netflix,False,32.34,5.28,Unlimited
548,2950,2024-01-22,3.22,Facebook,False,19.58,7.97,Booster
549,3142,2024-03-25,0.16,Instagram,False,9.16,12.23,Daily
550,2877,2024-02-07,0.63,Facebook,False,7.85,19.87,Daily
551,4554,2024-02-27,0.55,WhatsApp,True,34.36,2.3,Daily
552,197,2024-03-10,1.94,Netflix,False,24.2,4.58,Booster
553,1875,2024-01-29,3.15,Instagram,False,43.89,15.72,Daily
554,938,2024-02-25,4.98,Instagram,False,21.39,4.65,Daily
555,2195,2024-01-11,1.34,Facebook,True,33.48,13.78,Booster
556,3531,2024-02-17,0.77,Facebook,False,40.2,19.89,Unlimited
557,4126,2024-03-26,2.13,YouTube,False,47.78,13.18,Booster
558,390,2024-02-29,0.82,YouTube,False,43.73,10.1,Booster
559,2927,2024-02-20,0.22,Netflix,False,39.21,16.82,Unlimited
560,347,2024-02-08,2.86,Instagram,False,21.82,15.66,Booster
561,2845,2024-01-06,4.41,Facebook,False,49.17,14.51,Daily
562,119,2024-01-30,4.32,Netflix,False,14.71,3.23,Unlimited
563,4616,2024-03-29,0.59,Instagram,False,33.74,13.0,Booster
564,1239,2024-01-01,0.82,Facebook,False,8.27,1.25,Daily
565,2781,2024-03-26,2.51,YouTube,False,31.08,2.07,Daily
566,2128,2024-01-09,1.9,Instagram,False,35.11,1.73,Daily
567,2467,2024-02-14,3.55,Facebook,False,6.33,3.07,Daily
568,584,2024-01-08,2.53,Netflix,False,16.16,9.22,Unlimited
569,2760,2024-02-03,0.2,Netflix,False,32.79,18.98,Daily
570,1709,2024-03-20,1.49,WhatsApp,False,30.9,2.42,Daily
571,2705,2024-03-23,4.52,Instagram,False,34.07,14.71,Unlimited
572,4838,2024-01-08,2.61,Netflix,False,7.97,10.64,Daily
573,672,2024-01-12,4.01,Instagram,False,26.73,6.24,Daily
574,1772,2024-02-12,2.07,Netflix,False,46.53,7.02,Booster
575,1686,2024-02-25,3.42,Instagram,False,47.78,1.43,Daily
576,2078,2024-01-31,0.93,Instagram,True,8.08,14.31,Unlimited
577,2486,2024-02-11,3.71,Instagram,False,44.93,2.91,Booster
578,1697,2024-02-02,3.95,WhatsApp,False,29.67,1.66,Booster
579,3602,2024-01-19,0.54,YouTube,False,38.14,9.9,Daily
580,4159,2024-03-31,1.0,Instagram,False,9.23,10.07,Booster
581,1454,2024-03-28,2.37,YouTube,False,37.42,13.44,Unlimited
582,3207,2024-02-24,3.22,YouTube,False,5.41,14.42,Unlimited
583,4253,2024-01-04,3.22,YouTube,False,32.38,10.67,Unlimited
584,2991,2024-01-12,3.37,Netflix,False,34.07,14.45,Booster
585,4873,2024-03-27,3.6,Facebook,False,33.91,5.75,Daily
586,2302,2024-03-24,2.58,YouTube,True,4.82,3.73,Daily
587,3259,2024-01-28,2.92,Instagram,True,20.44,18.7,Unlimited
588,1351,2024-02-27,0.14,Facebook,False,37.73,8.09,Booster
589,4102,2024-02-17,0.92,Netflix,False,40.25,2.71,Booster
590,3950,2024-01-01,2.54,WhatsApp,True,21.94,16.72,Daily
591,1280,2024-03-15,3.75,YouTube,False,9.78,12.65,Daily
592,821,2024-02-13,4.06,YouTube,False,25.97,12.25,Booster
593,1344,2024-03-03,3.67,Netflix,False,33.21,3.52,Daily
594,2296,2024-02-07,2.48,Instagram,False,46.18,15.39,Booster
595,4,2024-01-09,1.48,Instagram,False,34.7,4.87,Unlimited
596,2561,2024-01-06,2.28,Facebook,False,41.49,1.8,Unlimited
597,2554,2024-03-10,0.15,Facebook,False,14.71,4.06,Booster
598,31,2024-02-21,3.03,Instagram,False,42.0,14.31,Booster
599,1653,2024-03-07,0.47,WhatsApp,True,31.37,16.03,Daily
600,1299,2024-01-16,0.81,Instagram,True,28.35,5.69,Daily
601,4805,2024-01-02,3.17,WhatsApp,False,14.81,6.99,Booster
602,886,2024-02-05,0.17,Netflix,False,11.79,4.09,Booster
603,1201,2024-03-11,2.91,WhatsApp,False,28.11,9.6,Unlimited
604,3359,2024-02-04,3.23,Netflix,False,44.79,5.18,Unlimited
605,1980,2024-01-30,3.96,YouTube,False,13.3,19.7,Unlimited
606,4844,2024-02-14,0.43,Instagram,False,15.38,15.57,Booster
607,4039,2024-02-15,0.11,Facebook,False,47.5,12.35,Unlimited
608,2127,2024-03-05,3.86,YouTube,False,3.28,14.71,Daily
609,2291,2024-01-01,1.52,Facebook,True,25.3,4.17,Unlimited
610,3895,2024-02-26,4.45,WhatsApp,False,27.38,15.13,Unlimited
611,4597,2024-03-11,1.01,Instagram,False,34.43,7.58,Daily
612,205,2024-03-07,2.97,Instagram,False,11.31,9.92,Daily
613,1484,2024-01-31,0.64,Instagram,False,29.43,17.82,Booster
614,2771,2024-01-25,2.07,YouTube,False,7.25,18.94,Booster
615,4429,2024-02-16,4.42,Netflix,False,14.82,15.6,Unlimited
616,2651,2024-02-25,3.08,WhatsApp,False,2.73,15.58,Daily
617,4262,2024-03-28,3.48,YouTube,False,23.76,15.15,Unlimited
618,2209,2024-01-01,1.21,YouTube,False,10.41,12.9,Booster
619,6,2024-02-06,4.62,Netflix,False,6.64,4.72,Daily
620,532,2024-03-15,3.16,Facebook,False,18.53,12.18,Daily
621,2093,2024-03-07,0.62,Facebook,False,5.8,2.08,Unlimited
622,4553,2024-01-12,0.18,Instagram,True,33.89,1.58,Unlimited
623,227,2024-01-20,0.18,YouTube,False,11.64,16.92,Daily
624,2100,2024-01-30,0.35,Netflix,False,36.09,11.27,Booster
625,4567,2024-03-14,4.57,Netflix,False,42.31,1.31,Booster
626,897,2024-03-04,1.86,Facebook,False,37.58,6.18,Daily
627,1321,2024-03-19,1.56,Netflix,False,38.62,13.98,Unlimited
628,2662,2024-03-25,2.14,Facebook,False,32.9,18.85,Daily
629,2560,2024-03-04,2.11,Facebook,False,20.06,17.04,Unlimited
630,1665,2024-01-18,1.27,YouTube,True,18.73,9.46,Booster
631,1526,2024-02-01,0.55,WhatsApp,False,29.31,6.43,Daily
632,3751,2024-01-19,0.63,Instagram,False,13.91,6.89,Unlimited
633,3655,2024-02-02,3.04,WhatsApp,True,18.54,14.94,Daily
634,2568,2024-03-02,2.04,Netflix,True,9.45,16.28,Unlimited
635,4770,2024-01-22,4.52,WhatsApp,True,39.45,7.94,Booster
636,1097,2024-01-29,2.37,WhatsApp,False,37.31,12.83,Booster
637,3099,2024-03-28,2.57,Facebook,False,26.16,15.17,Daily
638,3241,2024-01-04,4.65,YouTube,False,19.74,17.07,Unlimited
639,2823,2024-02-19,2.56,Netflix,False,35.44,13.18,Daily
640,2928,2024-03-16,2.56,Instagram,False,6.06,17.42,Booster
641,4994,2024-01-04,1.88,Facebook,True,4.29,6.35,Unlimited
642,3615,2024-01-05,3.58,Instagram,False,35.59,14.28,Daily
643,848,2024-03-23,2.02,YouTube,False,28.4,8.64,Booster
644,3617,2024-02-08,2.98,WhatsApp,False,37.2,18.64,Daily
645,2705,2024-02-26,2.29,WhatsApp,False,15.42,5.16,Unlimited
646,3894,2024-01-31,2.69,YouTube,True,7.2,15.96,Booster
647,3382,2024-01-07,4.15,Netflix,False,22.64,18.7,Booster
648,3072,2024-01-12,2.13,Facebook,False,22.48,13.97,Daily
649,2995,2024-01-10,1.23,WhatsApp,False,38.43,15.99,Booster
650,4743,2024-01-29,2.89,YouTube,False,7.86,17.84,Daily
651,4534,2024-03-25,4.69,Facebook,False,47.41,6.88,Daily
652,1501,2024-01-13,3.5,Facebook,True,4.69,3.37,Daily
653,2443,2024-03-27,1.61,YouTube,True,17.02,18.79,Booster
654,1726,2024-03-10,4.82,WhatsApp,False,35.74,1.71,Daily
655,1566,2024-01-31,1.78,Netflix,False,36.44,10.21,Unlimited
656,1744,2024-01-09,4.92,WhatsApp,False,29.22,7.13,Daily
657,326,2024-02-20,1.04,WhatsApp,False,5.41,11.54,Booster
658,4418,2024-03-28,5.0,WhatsApp,False,43.11,19.8,Booster
659,2231,2024-01-16,0.47,WhatsApp,False,32.47,1.87,Daily
660,2667,2024-02-28,3.59,Instagram,False,38.42,15.62,Daily
661,1210,2024-02-27,3.73,YouTube,False,20.54,1.47,Booster
662,4362,2024-01-11,3.43,Netflix,True,13.68,5.96,Booster
663,842,2024-02-05,3.91,Netflix,False,36.56,14.41,Daily
664,4425,2024-01-01,2.41,Instagram,True,41.14,6.22,Daily
665,3902,2024-01-21,0.37,Netflix,False,41.0,12.6,Booster
666,3437,2024-02-13,1.85,Instagram,True,36.42,19.37,Unlimited
667,4779,2024-02-06,3.25,Instagram,True,8.67,17.62,Daily
668,2072,2024-01-06,3.27,Netflix,False,12.65,16.89,Daily
669,1285,2024-01-14,1.06,Netflix,False,26.02,4.68,Booster
670,1379,2024-01-01,1.34,WhatsApp,False,26.35,6.16,Unlimited
671,2659,2024-01-08,2.48,Instagram,False,25.45,15.96,Unlimited
672,3562,2024-02-13,3.67,Facebook,False,41.65,14.88,Booster
673,1888,2024-03-23,4.28,YouTube,False,8.02,6.54,Booster
674,4013,2024-03-27,0.52,WhatsApp,False,40.03,9.15,Daily
675,1979,2024-03-15,4.64,Instagram,False,3.07,13.32,Unlimited
676,4728,2024-01-27,4.65,WhatsApp,False,17.51,10.99,Unlimited
677,4417,2024-02-05,0.14,WhatsApp,False,11.43,9.67,Daily
678,4299,2024-02-11,2.58,YouTube,False,27.28,2.9,Unlimited
679,3162,2024-01-20,2.98,Netflix,False,27.15,9.26,Booster
680,2225,2024-01-08,2.81,Netflix,False,26.31,19.85,Daily
681,4723,2024-02-15,3.12,YouTube,False,15.86,7.5,Unlimited
682,2080,2024-02-21,2.57,WhatsApp,False,27.05,14.19,Daily
683,4823,2024-01-26,1.54,Instagram,False,35.88,10.61,Booster
684,954,2024-02-04,0.57,Netflix,False,20.9,16.1,Unlimited
685,2868,2024-02-29,1.12,Facebook,False,46.57,15.22,Booster
686,2291,2024-01-03,3.73,Instagram,False,5.29,18.94,Daily
687,70,2024-01-04,1.28,WhatsApp,False,49.38,13.36,Booster
688,1095,2024-03-02,4.17,Facebook,False,38.55,19.01,Booster
689,4254,2024-03-04,2.08,Instagram,False,30.47,1.79,Unlimited
690,549,2024-02-19,2.13,YouTube,False,11.76,8.73,Unlimited
691,1840,2024-01-19,4.36,Facebook,False,32.11,13.83,Daily
692,1952,2024-02-12,1.15,WhatsApp,False,40.5,10.13,Booster
693,1059,2024-03-22,1.03,Facebook,False,14.17,18.71,Unlimited
694,3552,2024-01-14,4.93,YouTube,False,3.91,3.67,Booster
695,2508,2024-01-14,2.75,Netflix,False,23.25,10.12,Daily
696,3908,2024-02-23,1.03,Netflix,False,16.61,17.27,Booster
697,4982,2024-01-29,0.91,Netflix,False,15.74,15.39,Booster
698,3491,2024-01-03,4.32,YouTube,False,36.79,16.03,Unlimited
699,4607,2024-03-13,3.04,Instagram,False,9.11,9.79,Daily
700,4464,2024-01-05,0.66,YouTube,True,33.24,7.43,Booster
701,2960,2024-01-05,4.45,Facebook,False,4.94,10.62,Unlimited
702,883,2024-02-14,2.28,Instagram,False,46.15,4.82,Daily
703,2626,2024-03-04,4.95,Netflix,False,30.13,13.19,Unlimited
704,4765,2024-03-04,1.48,YouTube,False,46.69,15.94,Booster
705,2154,2024-02-12,2.69,WhatsApp,False,43.66,2.36,Booster
706,4762,2024-02-12,0.95,Netflix,False,43.75,12.38,Booster
707,3567,2024-02-20,2.25,WhatsApp,False,7.75,11.93,Unlimited
708,260,2024-01-13,0.97,Instagram,False,35.4,6.02,Booster
709,1509,2024-03-30,1.61,Netflix,False,21.22,19.91,Booster
710,313,2024-03-13,1.42,YouTube,True,24.04,10.5,Unlimited
711,2679,2024-03-08,1.49,WhatsApp,False,15.4,17.87,Unlimited
712,1845,2024-03-09,4.85,YouTube,False,8.71,4.62,Booster
713,2585,2024-01-07,0.29,Netflix,False,16.7,15.23,Unlimited
714,4015,2024-03-18,2.53,YouTube,False,28.38,2.51,Unlimited
715,3252,2024-03-28,3.18,Netflix,False,21.68,2.29,Unlimited
716,1534,2024-02-11,3.34,Facebook,False,35.79,4.65,Daily
717,4770,2024-01-05,3.8,YouTube,False,42.27,15.01,Unlimited
718,1424,2024-02-16,3.83,Facebook,False,12.11,19.94,Daily
719,2021,2024-02-17,4.78,WhatsApp,False,4.7,16.41,Daily
720,1692,2024-02-16,3.8,YouTube,False,49.56,9.07,Daily
721,1729,2024-01-08,4.14,YouTube,False,44.37,13.23,Booster
722,328,2024-01-21,2.71,WhatsApp,False,14.73,10.02,Daily
723,1589,2024-03-28,3.32,YouTube,False,9.81,5.7,Daily
724,3754,2024-01-24,2.44,Netflix,False,47.65,12.7,Booster
725,2895,2024-01-13,1.45,Facebook,False,13.16,11.06,Booster
726,98,2024-01-15,1.64,Instagram,False,12.65,11.22,Daily
727,4755,2024-03-29,1.87,Netflix,False,7.27,2.2,Booster
728,2348,2024-02-22,1.77,Instagram,False,15.82,3.3,Daily
729,1098,2024-03-12,2.71,WhatsApp,False,42.37,10.49,Booster
730,4735,2024-01-31,1.31,WhatsApp,False,29.35,7.82,Unlimited
731,85,2024-03-11,2.63,YouTube,False,6.42,9.08,Booster
732,1278,2024-02-20,4.59,Netflix,False,48.44,8.41,Booster
733,2712,2024-02-16,2.09,Instagram,False,27.9,14.52,Daily
734,519,2024-02-08,1.19,Facebook,False,22.0,4.39,Daily
735,3524,2024-03-21,1.8,Netflix,True,39.64,18.9,Daily
736,184,2024-02-26,4.4,WhatsApp,False,28.9,9.94,Unlimited
737,973,2024-02-19,4.71,Netflix,False,45.0,7.47,Unlimited
738,3386,2024-02-26,4.44,Facebook,False,35.71,1.4,Unlimited
739,2389,2024-02-04,1.51,Netflix,True,34.08,7.75,Daily
740,4323,2024-03-26,2.0,YouTube,False,18.21,12.89,Daily
741,4933,2024-01-07,4.88,Facebook,False,49.51,16.15,Booster
742,3828,2024-02-22,1.69,Instagram,True,33.29,14.91,Daily
743,2312,2024-01-10,0.78,WhatsApp,False,23.21,11.89,Booster
744,2498,2024-02-08,1.48,Netflix,False,9.08,9.29,Unlimited
745,3480,2024-02-27,4.82,Facebook,False,28.67,10.98,Booster
746,4266,2024-02-04,2.14,YouTube,False,33.98,19.27,Unlimited
747,566,2024-02-28,4.68,YouTube,False,19.83,19.36,Daily
748,1936,2024-01-22,0.61,Instagram,False,5.1,16.26,Unlimited
749,827,2024-01-09,3.85,WhatsApp,False,40.32,4.17,Unlimited
750,4702,2024-01-08,0.56,YouTube,True,33.39,18.75,Booster
751,3118,2024-02-27,1.07,WhatsApp,True,34.86,13.31,Booster
752,350,2024-01-22,3.12,Facebook,False,13.76,10.08,Unlimited
753,99,2024-02-09,2.23,Netflix,False,8.27,11.67,Booster
754,1770,2024-01-28,3.37,Instagram,False,23.7,10.05,Booster
755,1805,2024-02-15,4.87,YouTube,False,13.58,10.09,Booster
756,1061,2024-03-09,0.36,Netflix,True,39.49,9.19,Daily
757,3510,2024-03-21,1.04,YouTube,False,27.53,18.02,Daily
758,3057,2024-02-21,3.24,Instagram,False,8.34,9.66,Daily
759,4171,2024-01-11,4.49,YouTube,False,11.42,5.18,Daily
760,2106,2024-01-22,4.01,Instagram,False,44.57,5.35,Daily
761,3091,2024-02-16,2.38,Netflix,False,32.32,3.5,Booster
762,402,2024-03-29,3.75,Facebook,False,21.23,11.53,Booster
763,188,2024-01-13,1.12,Instagram,False,36.6,7.17,Daily
764,3985,2024-02-14,0.17,Facebook,True,40.83,11.97,Daily
765,139,2024-03-15,2.89,WhatsApp,False,7.49,18.69,Unlimited
766,143,2024-03-09,4.08,Netflix,False,42.42,19.16,Booster
767,4204,2024-03-18,2.22,Instagram,True,47.43,6.81,Booster
768,221,2024-01-22,2.89,Netflix,False,6.32,5.18,Booster
769,4241,2024-03-07,2.17,Facebook,False,17.56,2.05,Booster
